id,type_bien,titre,ville,region,surface_m2,nb_pieces,loyer_mensuel_eur,adresse,prix_m2,lat,lon
appartement_etudiant_paris_p5_18,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,550.0,"46 Rue de Bretagne, 75003 Paris, France",55.0,48.863536,2.361534
appartement_etudiant_paris_p5_19,appartement_etudiant,1 chambre appartement de 11m²,paris,Ile-de-France,11.0,1,608.0,"46 Rue de Bretagne, 75003 Paris, France",55.3,48.863536,2.361534
appartement_etudiant_paris_p5_20,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,530.0,"46 Rue de Bretagne, 75003 Paris, France",53.0,48.863536,2.361534
appartement_etudiant_paris_p5_21,appartement_etudiant,1 chambre appartement de 16m²,paris,Ile-de-France,16.0,1,645.0,"16 Rue Albert Bayet, 75013 Paris, France",40.3,48.830695,2.358937
appartement_etudiant_paris_p6_1,appartement_etudiant,1 chambre appartement de 12m²,paris,Ile-de-France,12.0,1,646.0,"46 Rue de Bretagne, 75003 Paris, France",53.8,48.863536,2.361534
appartement_etudiant_paris_p6_2,appartement_etudiant,1 chambre appartement de 13m²,paris,Ile-de-France,13.0,1,700.0,"46 Rue de Bretagne, 75003 Paris, France",53.8,48.863536,2.361534
appartement_etudiant_paris_p6_4,appartement_etudiant,1 chambre appartement de 17m²,paris,Ile-de-France,17.0,1,605.0,"Commissariat de police de Paris, 19-21 Rue Truffaut, 75017 Paris, France",35.6,48.88678,2.319997
appartement_etudiant_paris_p6_5,appartement_etudiant,1 chambre appartement de 13m²,paris,Ile-de-France,13.0,1,550.0,"190 Quai de Bercy, 75012 Paris, France",42.3,48.835778,2.379669
appartement_etudiant_paris_p6_6,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,577.0,"Commissariat de police de Paris, 9 Rue Fabert, 75007 Paris, France",57.7,48.862024,2.31176
appartement_etudiant_paris_p6_7,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,560.0,"Paris, France",56.0,48.858705,2.342865
appartement_etudiant_paris_p6_9,appartement_etudiant,1 chambre studio de 23m²,paris,Ile-de-France,23.0,1,441.0,"Hôtel-Dieu, Rue Chanoinesse, 75004 Paris, France",19.2,48.853919,2.34834
appartement_etudiant_paris_p6_10,appartement_etudiant,1 chambre appartement de 22m²,paris,Ile-de-France,22.0,1,611.0,"89 Rue Sedaine, 75011 Paris, France",27.8,48.858887,2.378768
appartement_etudiant_paris_p6_11,appartement_etudiant,1 chambre appartement de 12m²,paris,Ile-de-France,12.0,1,620.0,"84 Rue de la Pompe, 75016 Paris, France",51.7,48.863395,2.276771
appartement_etudiant_paris_p6_12,appartement_etudiant,1 chambre appartement de 20m²,paris,Ile-de-France,20.0,1,603.0,"91 Rue des Dames, 75017 Paris, France",30.2,48.883181,2.319083
appartement_etudiant_paris_p6_13,appartement_etudiant,2 chambres appartement de 40m²,paris,Ile-de-France,40.0,2,456.0,"6 Rue René Bazin, 75016 Paris, France",11.4,48.853143,2.266065
appartement_etudiant_paris_p6_14,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,604.0,"Paris, France",33.6,48.858705,2.342865
appartement_etudiant_paris_p6_15,appartement_etudiant,1 chambre studio de 12m²,paris,Ile-de-France,12.0,1,620.0,"32 Rue des Vignes, 75016 Paris, France",51.7,48.855609,2.276375
appartement_etudiant_paris_p6_16,appartement_etudiant,2 chambres appartement de 17m²,paris,Ile-de-France,17.0,2,678.0,"75009 Paris, France",39.9,,
appartement_etudiant_paris_p6_17,appartement_etudiant,1 chambre appartement de 12m²,paris,Ile-de-France,12.0,1,460.0,"Commissariat de police de Paris, 3-7 Rue des Gâtines, 75020 Paris, France",38.3,48.865426,2.396992
appartement_etudiant_paris_p6_18,appartement_etudiant,1 chambre appartement de 44m²,paris,Ile-de-France,44.0,1,610.0,"113 Rue Ordener, 75018 Paris, France",13.9,48.892282,2.34513
appartement_etudiant_paris_p6_19,appartement_etudiant,1 chambre appartement de 20m²,paris,Ile-de-France,20.0,1,631.0,"84 Rue de la Pompe, 75016 Paris, France",31.6,48.863395,2.276771
appartement_etudiant_paris_p6_20,appartement_etudiant,2 chambres appartement de 31m²,paris,Ile-de-France,31.0,2,603.0,"89 Rue Sedaine, 75011 Paris, France",19.5,48.858887,2.378768
appartement_etudiant_paris_p6_21,appartement_etudiant,1 chambre appartement de 15m²,paris,Ile-de-France,15.0,1,650.0,"84 Rue de la Pompe, 75016 Paris, France",43.3,48.863395,2.276771
appartement_etudiant_paris_p7_1,appartement_etudiant,1 chambre appartement de 12m²,paris,Ile-de-France,12.0,1,660.0,"46 Rue de Bretagne, 75003 Paris, France",55.0,48.863536,2.361534
appartement_etudiant_paris_p7_2,appartement_etudiant,1 chambre appartement de 23m²,paris,Ile-de-France,23.0,1,695.0,"Commissariat de police de Paris, 19-21 Rue Truffaut, 75017 Paris, France",30.2,48.88678,2.319997
appartement_etudiant_paris_p7_3,appartement_etudiant,1 chambre appartement de 22m²,paris,Ile-de-France,22.0,1,690.0,"Commissariat de police - Poste de plaintes de Paris, 34 Rue de la Goutte d'Or, 75018 Paris, France",31.4,48.885039,2.35236
appartement_etudiant_paris_p7_4,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,585.0,"75009 Paris, France",58.5,,
appartement_etudiant_paris_p7_6,appartement_etudiant,1 chambre appartement de 17m²,paris,Ile-de-France,17.0,1,600.0,"113 Rue Ordener, 75018 Paris, France",35.3,48.892282,2.34513
appartement_etudiant_paris_p7_7,appartement_etudiant,1 chambre appartement de 21m²,paris,Ile-de-France,21.0,1,654.0,"84 Rue de la Pompe, 75016 Paris, France",31.1,48.863395,2.276771
appartement_etudiant_paris_p7_8,appartement_etudiant,1 chambre appartement de 22m²,paris,Ile-de-France,22.0,1,606.0,"91 Rue des Dames, 75017 Paris, France",27.5,48.883181,2.319083
appartement_etudiant_paris_p7_9,appartement_etudiant,1 chambre appartement de 14m²,paris,Ile-de-France,14.0,1,669.0,"241 Rue des Pyrénées, 75020 Paris, France",47.8,48.864428,2.398676
appartement_etudiant_paris_p7_10,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,654.0,"84 Rue de la Pompe, 75016 Paris, France",36.3,48.863395,2.276771
appartement_etudiant_paris_p7_11,appartement_etudiant,1 chambre studio de 16m²,paris,Ile-de-France,16.0,1,666.0,"82 Rue de la Chapelle, 75018 Paris, France",41.6,,
appartement_etudiant_paris_p7_12,appartement_etudiant,1 chambre studio de 9m²,paris,Ile-de-France,9.0,1,525.0,"Paris, France",58.3,48.858705,2.342865
appartement_etudiant_paris_p7_13,appartement_etudiant,1 chambre appartement de 16m²,paris,Ile-de-France,16.0,1,595.0,"Commissariat de police de Paris, 62 Avenue Mozart, 75016 Paris, France",37.2,48.854334,2.26902
appartement_etudiant_paris_p7_14,appartement_etudiant,1 chambre appartement de 11m²,paris,Ile-de-France,11.0,1,550.0,"75000 Paris, France",50.0,48.858705,2.342865
appartement_etudiant_paris_p7_16,appartement_etudiant,1 chambre appartement de 14m²,paris,Ile-de-France,14.0,1,624.0,"75000 Paris, France",44.6,48.858705,2.342865
appartement_etudiant_paris_p7_17,appartement_etudiant,1 chambre appartement de 14m²,paris,Ile-de-France,14.0,1,620.0,"15 Rue Dautancourt, 75017 Paris, France",44.3,48.889554,2.324224
appartement_etudiant_paris_p7_18,appartement_etudiant,1 chambre appartement de 14m²,paris,Ile-de-France,14.0,1,654.0,"Commissariat de police de Paris, 3-7 Rue des Gâtines, 75020 Paris, France",46.7,48.865426,2.396992
appartement_etudiant_paris_p7_19,appartement_etudiant,1 chambre appartement de 19m²,paris,Ile-de-France,19.0,1,604.0,"91 Rue des Dames, 75017 Paris, France",31.8,48.883181,2.319083
appartement_etudiant_paris_p7_20,appartement_etudiant,1 chambre appartement de 19m²,paris,Ile-de-France,19.0,1,672.0,"Commissariat de police de Paris, 250 Rue de Vaugirard, 75015 Paris, France",35.4,48.84002,2.302345
appartement_etudiant_paris_p7_21,appartement_etudiant,1 chambre appartement de 11m²,paris,Ile-de-France,11.0,1,613.0,"46 Rue de Bretagne, 75003 Paris, France",55.7,48.863536,2.361534
appartement_etudiant_paris_p8_2,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,692.0,"Commissariat de police de Paris, 250 Rue de Vaugirard, 75015 Paris, France",38.4,48.84002,2.302345
appartement_etudiant_paris_p8_4,appartement_etudiant,1 chambre appartement de 9m²,paris,Ile-de-France,9.0,1,480.0,"Paris, France",53.3,48.858705,2.342865
appartement_etudiant_paris_p8_5,appartement_etudiant,1 chambre appartement de 24m²,paris,Ile-de-France,24.0,1,700.0,"Paris, France",29.2,48.858705,2.342865
appartement_etudiant_paris_p8_6,appartement_etudiant,1 chambre appartement de 15m²,paris,Ile-de-France,15.0,1,625.0,"75000 Paris, France",41.7,48.858705,2.342865
appartement_etudiant_paris_p8_7,appartement_etudiant,2 chambres appartement de 28m²,paris,Ile-de-France,28.0,2,688.0,"91 Rue des Dames, 75017 Paris, France",24.6,48.883181,2.319083
appartement_etudiant_paris_p8_8,appartement_etudiant,1 chambre appartement de 22m²,paris,Ile-de-France,22.0,1,650.0,"Paris, France",29.5,48.858705,2.342865
appartement_etudiant_paris_p8_10,appartement_etudiant,1 chambre appartement de 11m²,paris,Ile-de-France,11.0,1,660.0,"Commissariat de police de Paris, 3-5 Rue Erik Satie, 75019 Paris, France",60.0,48.884533,2.386266
appartement_etudiant_paris_p8_12,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,600.0,"Commissariat de police - Poste de plaintes de Paris, 34 Rue de la Goutte d'Or, 75018 Paris, France",33.3,48.885039,2.35236
appartement_etudiant_paris_p8_13,appartement_etudiant,2 chambres appartement de 39m²,paris,Ile-de-France,39.0,2,329.0,"Canon France, 14 Rue Émile Borel, 75017 Paris, France",8.4,48.899934,2.322848
appartement_etudiant_paris_p8_14,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,665.0,"Commissariat de police - Poste de plaintes de Paris, 34 Rue de la Goutte d'Or, 75018 Paris, France",36.9,48.885039,2.35236
appartement_etudiant_paris_p8_15,appartement_etudiant,1 chambre appartement de 23m²,paris,Ile-de-France,23.0,1,690.0,"Paris, France",30.0,48.858705,2.342865
appartement_etudiant_paris_p8_16,appartement_etudiant,1 chambre appartement de 8m²,paris,Ile-de-France,8.0,1,160.0,"Pigalle, Boulevard de Clichy, 75009 Paris, France",20.0,,
appartement_etudiant_paris_p8_17,appartement_etudiant,1 chambre appartement de 14m²,paris,Ile-de-France,14.0,1,558.0,"Police nationale, 114-116 Avenue du Maine, 75014 Paris, France",39.9,48.885061,2.322084
appartement_etudiant_paris_p8_18,appartement_etudiant,1 chambre appartement de 24m²,paris,Ile-de-France,24.0,1,646.0,"Commissariat de police de Paris, 19-21 Rue Truffaut, 75017 Paris, France",26.9,48.88678,2.319997
appartement_etudiant_paris_p8_19,appartement_etudiant,1 chambre appartement de 17m²,paris,Ile-de-France,17.0,1,673.0,"Paris, France",39.6,48.858705,2.342865
appartement_etudiant_paris_p8_20,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,590.0,"75000 Paris, France",59.0,48.858705,2.342865
appartement_etudiant_paris_p8_21,appartement_etudiant,1 chambre appartement de 13m²,paris,Ile-de-France,13.0,1,500.0,"75000 Paris, France",38.5,48.858705,2.342865
appartement_etudiant_paris_p9_1,appartement_etudiant,1 chambre appartement de 10m²,paris,Ile-de-France,10.0,1,600.0,"75000 Paris, France",60.0,48.858705,2.342865
appartement_etudiant_paris_p9_2,appartement_etudiant,1 chambre studio de 17m²,paris,Ile-de-France,17.0,1,460.0,"Dijon, Côte-d'Or, France",27.1,47.317743,5.037793
appartement_etudiant_paris_p9_3,appartement_etudiant,1 chambre appartement de 19m²,paris,Ile-de-France,19.0,1,663.0,"Appel Médical, Rue La Fayette, 75009 Paris, France",34.9,48.873952,2.336254
appartement_etudiant_paris_p9_4,appartement_etudiant,1 chambre appartement de 18m²,paris,Ile-de-France,18.0,1,610.0,"Commissariat de police de Paris, 19-21 Rue Truffaut, 75017 Paris, France",33.9,48.88678,2.319997
appartement_etudiant_paris_p9_5,appartement_etudiant,1 chambre appartement de 19m²,paris,Ile-de-France,19.0,1,600.0,"Paris, France",31.6,48.858705,2.342865
appartement_etudiant_paris_p9_6,appartement_etudiant,1 chambre appartement de 17m²,paris,Ile-de-France,17.0,1,615.0,"Paris, France",36.2,48.858705,2.342865
chambre_paris_p1_1,chambre,1 chambre de 135m²,paris,Ile-de-France,135.0,1,865.0,"Rue Fernand Pelloutier, 75017 Paris, France",6.4,48.898405,2.324431
chambre_paris_p1_2,chambre,1 chambre de 100m²,paris,Ile-de-France,100.0,1,820.0,"67 bis Rue de la Chapelle, 75018 Paris, France",8.2,48.896136,2.358808
chambre_paris_p1_3,chambre,1 chambre de 265m²,paris,Ile-de-France,265.0,1,1295.0,"8 Rue Littré, 75006 Paris, France",4.9,48.845462,2.323862
chambre_paris_p1_4,chambre,1 chambre de 40m²,paris,Ile-de-France,40.0,1,900.0,"26 Rue Marcadet, 75018 Paris, France",22.5,48.890471,2.352525
chambre_paris_p1_5,chambre,1 chambre de 18m²,paris,Ile-de-France,18.0,1,875.0,"Paris, France",48.6,48.858705,2.342865
chambre_paris_p1_7,chambre,1 chambre de 14m²,paris,Ile-de-France,14.0,1,790.0,"82 Rue Vitruve, 75020 Paris, France",56.4,48.859737,2.407979
chambre_paris_p1_8,chambre,1 chambre de 40m²,paris,Ile-de-France,40.0,1,925.0,"26 Rue Marcadet, 75018 Paris, France",23.1,48.890471,2.352525
chambre_paris_p1_9,chambre,1 chambre de 20m²,paris,Ile-de-France,20.0,1,1000.0,"13 Rue de l'Espérance, 75013 Paris, France",50.0,48.827102,2.348648
chambre_paris_p1_10,chambre,1 chambre de 17m²,paris,Ile-de-France,17.0,1,990.0,"11 Rue Tourneux, 75012 Paris, France",58.2,48.837836,2.398676
chambre_paris_p1_12,chambre,1 chambre de 16m²,paris,Ile-de-France,16.0,1,950.0,"192p1 Rue d'Aubervilliers, 75019 Paris, France",59.4,48.896313,2.370606
chambre_paris_p1_13,chambre,1 chambre de 50m²,paris,Ile-de-France,50.0,1,1070.0,"6 Cité Condorcet, 75009 Paris, France",21.4,48.879523,2.344673
chambre_paris_p1_14,chambre,1 chambre de 17m²,paris,Ile-de-France,17.0,1,970.0,"37b Boulevard de la Chapelle, 75010 Paris, France",57.1,48.884177,2.358623
chambre_paris_p1_15,chambre,1 chambre de 23m²,paris,Ile-de-France,23.0,1,1030.0,"338 Rue de Vaugirard, 75015 Paris, France",44.8,48.836658,2.294943
chambre_paris_p1_16,chambre,1 chambre de 15m²,paris,Ile-de-France,15.0,1,860.0,"86 Rue Vitruve, 75020 Paris, France",57.3,48.859919,2.408315
chambre_paris_p1_17,chambre,1 chambre de 22m²,paris,Ile-de-France,22.0,1,950.0,"24 Rue Léon, 75018 Paris, France",43.2,48.888214,2.353616
chambre_paris_p1_18,chambre,1 chambre de 69m²,paris,Ile-de-France,69.0,1,900.0,"Rue Fernand Pelloutier, 75017 Paris, France",13.0,48.898405,2.324431
chambre_paris_p1_19,chambre,1 chambre de 82m²,paris,Ile-de-France,82.0,1,957.0,"Rue du Faubourg Saint-Denis, 75010 Paris, France",11.7,48.884074,2.359267
chambre_paris_p1_20,chambre,1 chambre de 90m²,paris,Ile-de-France,90.0,1,1045.0,"4 Square Frédéric Vallois, 75015 Paris, France",11.6,48.83553,2.303388
chambre_paris_p1_21,chambre,1 chambre de 21m²,paris,Ile-de-France,21.0,1,1020.0,"76 Rue Lecourbe, 75015 Paris, France",48.6,48.843605,2.30549
chambre_paris_p2_1,chambre,1 chambre de 200m²,paris,Ile-de-France,200.0,1,1383.0,"5 Rue de la Banque, 75002 Paris, France",6.9,48.866514,2.340071
chambre_paris_p2_2,chambre,1 chambre de 15m²,paris,Ile-de-France,15.0,1,962.0,"53 Rue de Belleville, 75019 Paris, France",64.1,48.873229,2.381331
chambre_paris_p2_3,chambre,1 chambre de 210m²,paris,Ile-de-France,210.0,1,865.0,"13 Rue Pierre Soulié, 75020 Paris, France",4.1,48.872487,2.4134
chambre_paris_p2_4,chambre,1 chambre de 108m²,paris,Ile-de-France,108.0,1,1012.0,"Avenue Daumesnil, 75012 Paris, France",9.4,,
chambre_paris_p2_5,chambre,1 chambre de 130m²,paris,Ile-de-France,130.0,1,1060.0,"18 Rue Blomet, 75015 Paris, France",8.2,48.8435,2.307644
chambre_paris_p2_6,chambre,1 chambre de 180m²,paris,Ile-de-France,180.0,1,1350.0,"12 Rue Ampère, 75017 Paris, France",7.5,48.885302,2.305833
chambre_paris_p2_7,chambre,1 chambre de 160m²,paris,Ile-de-France,160.0,1,980.0,"110 Rue Damrémont, 75018 Paris, France",6.1,48.894043,2.336782
chambre_paris_p2_8,chambre,1 chambre de 308m²,paris,Ile-de-France,308.0,1,1265.0,"Crypte Archéologique du Parvis Notre-Dame, Parvis Notre-Dame - Place Jean-Paul II, 75004 Paris, France",4.1,48.853651,2.347746
chambre_paris_p2_9,chambre,1 chambre de 21m²,paris,Ile-de-France,21.0,1,1000.0,"76 Rue Lecourbe, 75015 Paris, France",47.6,48.843605,2.30549
chambre_paris_p2_10,chambre,1 chambre de 70m²,paris,Ile-de-France,70.0,1,1020.0,"37 Avenue Reille, 75014 Paris, France",14.6,48.823921,2.334401
chambre_paris_p2_11,chambre,1 chambre de 170m²,paris,Ile-de-France,170.0,1,1440.0,"3b Rue Léo Delibes, 75116 Paris, France",8.5,48.866677,2.288657
chambre_paris_p2_12,chambre,1 chambre de 250m²,paris,Ile-de-France,250.0,1,1185.0,"16 Rue Ampère, 75017 Paris, France",4.7,48.885311,2.305328
chambre_paris_p2_13,chambre,1 chambre de 132m²,paris,Ile-de-France,132.0,1,1089.0,"3 Impasse Saint-Ange, 75017 Paris, France",8.2,48.89665,2.327914
chambre_paris_p2_14,chambre,1 chambre de 100m²,paris,Ile-de-France,100.0,1,1045.0,"40 Rue Brancion, 75015 Paris, France",10.4,48.833979,2.304301
chambre_paris_p2_16,chambre,1 chambre de 25m²,paris,Ile-de-France,25.0,1,1080.0,"165 Rue Blomet, 75015 Paris, France",43.2,48.837504,2.294232
chambre_paris_p2_17,chambre,1 chambre de 515m²,paris,Ile-de-France,515.0,1,1420.0,"Paris, France",2.8,48.858705,2.342865
chambre_paris_p2_18,chambre,1 chambre de 60m²,paris,Ile-de-France,60.0,1,1089.0,"Rue du Docteur Paquelin, 75020 Paris, France",18.2,48.869059,2.402605
chambre_paris_p2_19,chambre,1 chambre de 140m²,paris,Ile-de-France,140.0,1,1070.0,"12;14 Rue du Buisson Saint-Louis, 75011 Paris, France",7.6,48.87252,2.373792
chambre_paris_p2_20,chambre,1 chambre de 23m²,paris,Ile-de-France,23.0,1,1090.0,"334 Rue de Vaugirard, 75015 Paris, France",47.4,48.836756,2.295153
chambre_paris_p2_21,chambre,1 chambre de 180m²,paris,Ile-de-France,180.0,1,1285.0,"169 Boulevard Malesherbes, 75017 Paris, France",7.1,48.886296,2.305622
chambre_paris_p3_1,chambre,1 chambre de 16m²,paris,Ile-de-France,16.0,1,910.0,"171 Boulevard Macdonald, 75019 Paris, France",56.9,48.898565,2.376741
chambre_paris_p3_2,chambre,1 chambre de 90m²,paris,Ile-de-France,90.0,1,1210.0,"140p1 Rue de Saussure, 75017 Paris, France",13.4,48.885554,2.314774
chambre_paris_p3_3,chambre,1 chambre de 22m²,paris,Ile-de-France,22.0,1,1070.0,"334 Rue de Vaugirard, 75015 Paris, France",48.6,48.836756,2.295153
chambre_paris_p3_4,chambre,1 chambre de 98m²,paris,Ile-de-France,98.0,1,955.0,"59 Rue de la Réunion, 75020 Paris, France",9.7,,
chambre_paris_p3_5,chambre,1 chambre de 140m²,paris,Ile-de-France,140.0,1,1100.0,"17 Passage du Buisson Saint-Louis, 75010 Paris, France",7.9,48.872802,2.373577
chambre_paris_p3_7,chambre,1 chambre de 60m²,paris,Ile-de-France,60.0,1,1120.0,"44 Avenue Félix Faure, 75015 Paris, France",18.7,48.841269,2.288029
chambre_paris_p3_8,chambre,1 chambre de 144m²,paris,Ile-de-France,144.0,1,1050.0,"Paris, France",7.3,48.858705,2.342865
chambre_paris_p3_9,chambre,1 chambre de 18m²,paris,Ile-de-France,18.0,1,935.0,"40 Rue d'Aubervilliers, 75019 Paris, France",51.9,48.896313,2.370606
chambre_paris_p3_10,chambre,1 chambre de 50m²,paris,Ile-de-France,50.0,1,1125.0,"45 Rue Marguerite de Rochechouart, 75009 Paris, France",22.5,48.878968,2.345353
chambre_paris_p3_11,chambre,1 chambre de 160m²,paris,Ile-de-France,160.0,1,885.0,"29 Rue Saint-Lazare, 75009 Paris, France",5.5,48.87669,2.336391
